height,length,width,weight,metal-bronze,metal-gold,metal-platinum,metal-silver,metal-tin,shape-box,shape-cylinder,shape-sphere
-0.5290670166513596,0.5304835001125864,0.5330497133243655,3246.55,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5290670166513596,-0.5231083571120139,-0.5178467445668722,706.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5593554174987445,0.17928621437105297,-0.8681455638639514,1315.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.5732782337264115,-1.5767002143366142,-1.5687432024581096,11.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8632146061153765,-0.8743056428535474,-0.8681455638639514,525.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16707379473200848,1.5840753573371866,1.5839461712156029,4377.81,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5151442004236925,0.5304835001125864,0.5330497133243655,3787.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5593554174987445,-0.5231083571120139,-0.5178467445668722,2427.82,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8771374223430436,-0.8743056428535474,-0.8681455638639514,131.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16707379473200848,-1.5767002143366142,-1.5687432024581096,99.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5151442004236925,0.5304835001125864,1.2336473519185238,9300.69,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.16707379473200848,0.5304835001125864,0.5330497133243655,1687.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5151442004236925,0.17928621437105297,0.5330497133243655,3084.06,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.8771374223430436,-0.8743056428535474,-1.2184443831610305,167.22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.18099661095967554,1.5840753573371866,0.8833485326214446,2924.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.2252078280347276,-1.2255029285950807,-1.2184443831610305,43.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2252078280347276,-1.2255029285950807,-1.2184443831610305,58.37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5151442004236925,1.2328780715956533,0.18275089402728623,7302.96,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8771374223430436,0.8816807858541198,0.8833485326214446,3180.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5151442004236925,0.5304835001125864,0.5330497133243655,3469.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.8771374223430436,1.2328780715956533,-1.2184443831610305,394.74,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.16707379473200848,0.17928621437105297,0.18275089402728623,1186.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8632146061153765,0.8816807858541198,0.8833485326214446,5653.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5151442004236925,-0.8743056428535474,-0.8681455638639514,361.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.5290670166513596,-1.5767002143366142,0.18275089402728623,175.44,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.18099661095967554,0.8816807858541198,0.8833485326214446,2636.42,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8632146061153765,-1.2255029285950807,-1.2184443831610305,233.48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8632146061153765,0.17928621437105297,0.8833485326214446,8098.56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5290670166513596,1.2328780715956533,1.2336473519185238,5366.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5732782337264115,-0.8743056428535474,-0.8681455638639514,51.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.8632146061153765,0.8816807858541198,0.8833485326214446,1959.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.18099661095967554,1.5840753573371866,-0.16754792526979295,5272.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8771374223430436,-1.5767002143366142,-1.5687432024581096,21.89,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16707379473200848,0.5304835001125864,0.5330497133243655,4461.12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5151442004236925,-1.2255029285950807,-1.5687432024581096,295.26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.2252078280347276,-1.2255029285950807,-1.2184443831610305,80.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2252078280347276,-0.8743056428535474,-0.8681455638639514,298.15,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.16707379473200848,-1.5767002143366142,-1.2184443831610305,253.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.5290670166513596,-1.5767002143366142,-0.8681455638639514,125.88,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.5290670166513596,1.2328780715956533,1.2336473519185238,5366.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.18099661095967554,1.2328780715956533,1.5839461712156029,8694.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.18099661095967554,-0.8743056428535474,-0.8681455638639514,682.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16707379473200848,-1.5767002143366142,-1.5687432024581096,99.38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.2252078280347276,1.2328780715956533,1.2336473519185238,2458.17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.18099661095967554,1.2328780715956533,1.2336473519185238,6145.43,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.16707379473200848,0.17928621437105297,0.18275089402728623,1186.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2252078280347276,-0.5231083571120139,-0.16754792526979295,371.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.18099661095967554,0.8816807858541198,0.8833485326214446,1837.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.2112850118070606,-0.17191107137048048,-0.16754792526979295,3726.91,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5593554174987445,1.5840753573371866,1.5839461712156029,11042.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.18099661095967554,0.8816807858541198,-0.8681455638639514,2318.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5593554174987445,1.5840753573371866,1.5839461712156029,11042.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8771374223430436,-0.8743056428535474,-0.8681455638639514,148.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5151442004236925,-0.5231083571120139,0.18275089402728623,1762.32,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.8632146061153765,-0.8743056428535474,1.2336473519185238,1578.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.18099661095967554,-1.5767002143366142,-1.5687432024581096,82.82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.18099661095967554,-0.17191107137048048,-0.16754792526979295,686.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.18099661095967554,-0.17191107137048048,-0.16754792526979295,686.57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.5290670166513596,-1.2255029285950807,-1.2184443831610305,265.02,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5593554174987445,-1.2255029285950807,-1.2184443831610305,419.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.2252078280347276,1.5840753573371866,1.5839461712156029,1647.77,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2112850118070606,1.2328780715956533,-0.8681455638639514,4694.76,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.5593554174987445,-1.5767002143366142,-1.5687432024581096,82.39,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8632146061153765,-0.5231083571120139,-0.5178467445668722,933.93,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.5593554174987445,-0.5231083571120139,-0.8681455638639514,1114.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.8771374223430436,0.5304835001125864,-1.5687432024581096,195.09,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.18099661095967554,1.2328780715956533,0.8833485326214446,7592.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8771374223430436,-0.17191107137048048,-1.5687432024581096,109.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.5732782337264115,-0.5231083571120139,0.18275089402728623,222.96,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5151442004236925,0.5304835001125864,0.5330497133243655,1969.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.2252078280347276,-1.5767002143366142,-1.5687432024581096,33.13,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5732782337264115,0.5304835001125864,0.5330497133243655,811.64,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.5290670166513596,-0.5231083571120139,-0.5178467445668722,244.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
