mpg,cylinders,displacement,horsepower,weight,acceleration,year,origin,name,ideal,predict
2.6209657435908498,1,-0.9247725045728723,-1.3684047152958028,-0.9924222549273373,3.2751734432760014,82,0.5325516872394753,ford f250,1,1
0.3179928510965105,1,-0.9151820034506,-0.37422914176773814,-0.8330064064024356,-0.024691128693014885,73,0.5325516872394753,chevy c20,1,1
0.12607844338864885,1,-0.4068854439701709,-0.42655417195342576,-0.2720987912222262,0.15662011152506292,77,-0.7142457922976494,dodge d200,1,1
-0.6927563628315605,3,0.6192981761129595,0.41064631101757604,0.5190761607161746,-0.16974012086747725,78,-0.7142457922976494,hi 1200d,3,4
-1.473208287510198,4,1.9811493354756187,1.6402845203812348,2.285639933999529,-1.1125585700014817,73,-0.7142457922976494,datsun pl510,4,4
0.44593578956841823,1,-0.5123809563151657,-0.4788792021391134,-0.21305588436115147,0.011571119350600546,82,-0.7142457922976494,chevrolet vega 2300,1,1
1.5974222358155878,1,-0.8480484955946943,-0.792829383253239,-1.1695509755105613,-0.09721562478024574,82,0.5325516872394753,toyota corona,1,1
-0.06583596431921275,4,1.5016242793620063,0.5414588864817951,1.0976966479547063,0.6642915841356802,79,-0.7142457922976494,ford pinto,4,4
0.06210697415269499,1,-0.7713244866165163,-0.24341656630351913,-0.8176552506185562,-0.024691128693014885,72,1.7793491667766,amc gremlin,1,1
1.7509537619818776,1,-1.030268016917867,-1.0282920190888334,-1.1234975081589231,0.30166910369952465,80,1.7793491667766,plymouth satellite custom,1,1
-0.9614365336225669,4,1.9811493354756187,3.2885229712303947,1.544061023824431,-2.2004260113099483,73,-0.7142457922976494,chevrolet chevelle malibu,4,4
-0.3217218412630282,3,-0.36852343948108196,0.07053361481060655,-0.5885687719975864,-0.5686248493472483,73,-0.7142457922976494,ford torino 500,3,3
-0.5520191305124622,4,1.070051728859755,1.0647091883386712,0.536789032774497,-0.858722833696173,78,-0.7142457922976494,amc matador,4,4
-0.9614365336225669,4,1.1947282434492943,1.19552176380289,1.8038498140131596,-0.38731360912917046,75,-0.7142457922976494,chevrolet impala,4,4
0.7018216665122337,1,-0.9151820034506,-0.5573667474176448,-0.8873258807146243,0.3379313517431407,74,0.5325516872394753,pontiac catalina brougham,1,1
0.42034720187403674,3,-0.1958944192801815,0.279833735553357,-0.3193331167110859,-0.9675095778270193,79,-0.7142457922976494,ford galaxie 500,3,3
0.44593578956841823,1,-0.9247725045728723,-1.1591045945530523,-1.3419562635448994,1.2444875528335297,71,0.5325516872394753,plymouth fury iii,1,1
-0.7055506566787514,1,-0.6946004776383383,0.2013461902748256,-0.0441931707384779,-0.38731360912917046,72,0.5325516872394753,dodge monaco (sw),1,3
-1.7290941644540134,4,1.5975292905847287,2.8960852448377374,1.9420102160680743,-0.5686248493472483,70,-0.7142457922976494,ford country squire (sw),4,4
-0.06583596431921275,1,-0.7041909787606105,-0.19109153611783153,-0.5484195953320556,-0.38731360912917046,72,1.7793491667766,pontiac safari (sw),1,1
1.5974222358155878,1,-0.7041909787606105,-0.42655417195342576,-0.9569965108106925,-0.38731360912917046,82,1.7793491667766,amc hornet sportabout (sw),1,1
0.3179928510965105,1,-0.7425529832496995,-0.7666668681603952,-0.855442711009644,-0.5686248493472483,74,0.5325516872394753,chevrolet vega (sw),1,1
0.19004991262460272,1,-0.6946004776383383,0.279833735553357,-0.3535780026905092,-0.7499360895653261,75,0.5325516872394753,pontiac firebird,1,1
0.19004991262460272,1,-0.8576389967169665,-0.24341656630351913,-0.7031120113080713,0.7005538321792963,70,0.5325516872394753,ford mustang,1,1
0.19004991262460272,1,-0.991906012428778,-0.8713169285317705,-0.8826024481657383,0.3379313517431407,75,0.5325516872394753,mercury capri 2000,1,1
-0.19377890279112048,1,-0.5123809563151657,-0.8451544134389267,-0.664143692779762,1.2444875528335297,71,-0.7142457922976494,opel 1900,1,1
1.3543306527189634,1,-1.030268016917867,-1.0282920190888334,-1.1754552661966688,-0.1334778728238618,79,1.7793491667766,peugeot 304,1,1
1.1368276573167198,1,-0.8288674933501498,-0.8451544134389267,-0.8034849529718983,0.5192425919612185,80,1.7793491667766,fiat 124b,1,1
-1.3452653490382902,4,1.9811493354756187,2.2420223675166424,1.714104595584326,-1.1125585700014817,72,-0.7142457922976494,toyota corolla 1200,4,4
-0.0018644950832588784,3,-0.1958944192801815,0.14902116008913796,-0.2898116632805486,-1.0762963219578663,81,-0.7142457922976494,datsun 1200,3,3
-1.2173224105663825,4,1.9811493354756187,1.8495846411239854,1.7637006373476287,-1.4751810504376373,71,-0.7142457922976494,volkswagen model 111,4,4
-0.6415791874427975,4,1.5975292905847287,1.19552176380289,1.1449309734435662,-0.9312473297834039,79,-0.7142457922976494,plymouth cricket,4,4
0.80417601728976,1,-0.5699239630487991,-0.37422914176773814,-0.30634367720164946,-0.024691128693014885,80,1.7793491667766,toyota corona hardtop,1,1
0.5738787280403259,1,-0.5123809563151657,-0.37422914176773814,-0.8341872645396571,-0.024691128693014885,71,-0.7142457922976494,dodge colt hardtop,1,1
-0.5776077182068438,3,0.30281163907797537,-0.24341656630351913,0.34667087268183644,0.15662011152506292,75,-0.7142457922976494,volkswagen type 3,3,3
-1.6011512259821057,4,1.5016242793620063,1.9803972165882044,0.8190141275704339,-1.6564922906557151,73,-0.7142457922976494,chevrolet vega,4,4
1.2135934203998646,1,-0.9823155113065057,-1.342242200202959,-1.3880097308965376,0.7005538321792963,75,1.7793491667766,ford pinto runabout,1,1
-0.06583596431921275,1,-0.5123809563151657,-0.5573667474176448,-0.39136546308159703,0.5192425919612185,75,-0.7142457922976494,chevrolet impala,1,1
-0.3217218412630282,1,-0.7041909787606105,-0.45271668704626955,0.0101263035737108,1.4257987930516074,72,0.5325516872394753,pontiac catalina,1,1
-0.06583596431921275,3,0.043868108776624684,-0.24341656630351913,-0.07843805671790122,0.15662011152506292,73,-0.7142457922976494,plymouth fury iii,3,3
0.19004991262460272,1,-0.7713244866165163,-0.24341656630351913,-0.8766981574796309,-0.5686248493472483,71,1.7793491667766,ford galaxie 500,1,1
0.03651838645831353,1,-0.4068854439701709,-0.5050417172319572,-0.13630010544175442,0.7368160802229123,78,-0.7142457922976494,amc ambassador sst,1,1
1.3927135342605352,1,-0.9151820034506,-1.0282920190888334,-1.0927951965911642,0.22914460761229377,81,-0.7142457922976494,mercury marquis,1,1
0.12607844338864885,1,-0.9151820034506,-1.1591045945530523,-0.9522730782618064,2.3686172421856124,76,-0.7142457922976494,buick lesabre custom,1,1
-1.3452653490382902,4,1.0892327311042995,0.6722714619460141,1.331506559124562,-0.5686248493472483,72,-0.7142457922976494,oldsmobile delta 88 royale,4,4
1.4310964158021082,1,-0.8480484955946943,-1.0806170492745208,-0.8920493132635103,-0.2422646169547081,81,-0.7142457922976494,chrysler newport royal,1,1
-1.2173224105663825,4,1.060461227737483,1.19552176380289,1.5192630029427796,-0.024691128693014885,74,-0.7142457922976494,mazda rx2 coupe,4,4
-1.0893794720944747,4,2.2592738680215136,2.4513224882593927,1.618455086469385,-2.019114771091871,70,-0.7142457922976494,amc matador (sw),4,4
-0.7055506566787514,3,0.6192981761129595,0.14902116008913796,-0.00994828475905459,-0.7499360895653261,71,-0.7142457922976494,chevrolet chevelle concours (sw),3,3
0.19004991262460272,3,-0.11917041030200351,0.14902116008913796,-0.03002287309181998,0.30166910369952465,82,-0.7142457922976494,ford gran torino (sw),3,3
-0.4624590735821269,4,0.638479178357504,0.14902116008913796,0.46593754454120734,-0.024691128693014885,78,-0.7142457922976494,plymouth satellite custom (sw),4,3
-0.7695221259147053,3,0.5425741671347816,0.14902116008913796,0.6489705558105389,0.30166910369952465,77,-0.7142457922976494,volvo 145e (sw),3,3
0.5738787280403259,1,-0.7809149877387885,-0.42655417195342576,-0.4315146397471278,1.4620610410952235,82,-0.7142457922976494,volkswagen 411 (sw),1,1
0.7018216665122337,1,-0.991906012428778,-0.8974794436246143,-1.2203278754110856,-0.5686248493472483,75,0.5325516872394753,peugeot 504 (sw),1,1
-0.8334935951506591,4,1.070051728859755,0.6722714619460141,1.0268451597214168,-0.060953376736630316,79,-0.7142457922976494,renault 12 (sw),4,4
-0.9614365336225669,4,1.060461227737483,1.19552176380289,0.5462358978722689,-1.2938698102195594,70,-0.7142457922976494,ford pinto (sw),4,4
0.44593578956841823,1,-0.9247725045728723,-0.42655417195342576,-0.9924222549273373,-0.38731360912917046,70,1.7793491667766,datsun 510 (sw),1,1
1.7253651742874956,1,-0.9823155113065057,-0.9498044738103019,-1.1164123593355941,0.954389568484605,82,1.7793491667766,toyouta corona mark ii (sw),1,1
1.6102165296627788,1,-0.9823155113065057,-1.1591045945530523,-1.38210544021043,0.30166910369952465,78,1.7793491667766,dodge colt (sw),1,1
-0.06583596431921275,1,-0.7521434843719719,-0.24341656630351913,-0.3264182655344149,-0.2060023689110927,75,0.5325516872394753,toyota corolla 1600 (sw),1,1
-1.2173224105663825,4,1.9811493354756187,1.8495846411239854,1.6704128445071307,-1.2938698102195594,72,-0.7142457922976494,buick century 350,4,4
1.1880048327054826,1,-1.106992025896045,-1.3684047152958028,-1.1636466848244538,1.3895365450079915,78,1.7793491667766,amc matador,1,1
0.8169703111369505,1,-0.9151820034506,-1.0282920190888334,-0.6972077206219639,1.860945769574994,81,-0.7142457922976494,chevrolet malibu,1,1
-0.44966477973493596,1,-0.9247725045728723,-0.42655417195342576,-0.8164743924813347,1.2444875528335297,73,1.7793491667766,ford gran torino,1,1
-1.473208287510198,4,2.2592738680215136,2.4513224882593927,2.3399594083117177,-1.4751810504376373,73,-0.7142457922976494,dodge coronet custom,4,4
-1.0254080028585209,4,1.9811493354756187,2.2420223675166424,1.599561356273841,-1.2213453141323285,77,-0.7142457922976494,mercury marquis brougham,4,4
0.02372409261112258,0,-1.1837160348742228,-0.1126039908393001,-0.6499733951331041,-1.1125585700014817,80,1.7793491667766,chevrolet caprice classic,0,1
0.06210697415269499,1,-0.7425529832496995,-0.7666668681603952,-0.9593582270851354,-0.024691128693014885,73,0.5325516872394753,ford ltd,1,1
1.5974222358155878,1,-1.0974015247737727,-1.21142962473874,-1.3525839867798928,1.099438560659068,77,0.5325516872394753,plymouth fury gran sedan,1,1
-0.5776077182068438,3,-0.3589329383588097,0.09669612990345035,-0.04773574515014239,-0.024691128693014885,76,1.7793491667766,chrysler new yorker brougham,3,1
1.8533081127594033,1,-0.8480484955946943,-1.0806170492745208,-0.9983265456134447,-0.3147891130419396,82,-0.7142457922976494,buick electra 225 custom,1,1
0.7018216665122337,1,-0.5603334619265269,-0.531204232324801,-0.5259832907248473,0.15662011152506292,82,-0.7142457922976494,amc ambassador brougham,1,1
-0.25775037202707435,3,0.3603546458116088,0.279833735553357,0.3242345680746281,-0.060953376736630316,79,-0.7142457922976494,plymouth valiant,3,3
0.561084434193135,1,-0.3589329383588097,0.018208584624918932,-0.20124730298893656,-0.4235758571727859,80,-0.7142457922976494,chevrolet nova custom,1,1
-1.2173224105663825,4,1.1947282434492943,1.19552176380289,1.3067085382429107,-0.5686248493472483,72,-0.7142457922976494,amc hornet,4,4
1.6102165296627788,1,-0.9151820034506,-1.0021295039959894,-1.38210544021043,-0.4235758571727859,78,-0.7142457922976494,ford maverick,1,1
-0.19377890279112048,1,-0.8192769922278775,-0.26957908139636294,-0.6983885787591854,0.3379313517431407,73,1.7793491667766,plymouth duster,1,1
-0.7055506566787514,3,0.05345860989889693,-0.19109153611783153,-0.23194961455669538,-0.024691128693014885,70,-0.7142457922976494,volkswagen super beetle,3,3
-0.8334935951506591,4,1.060461227737483,1.19552176380289,0.8284609926682058,-1.4751810504376373,72,-0.7142457922976494,chevrolet impala,4,4
-0.7055506566787514,3,0.5425741671347816,0.018208584624918932,0.5769382094400277,0.15662011152506292,75,-0.7142457922976494,ford country,3,3
-1.2173224105663825,4,2.3647693803665084,2.8960852448377374,1.5842102004899616,-2.563048491746104,70,-0.7142457922976494,plymouth custom suburb,4,4
0.3179928510965105,1,-0.9247725045728723,-1.5253798058528656,-1.340775405407678,1.7884212734877631,70,0.5325516872394753,oldsmobile vista cruiser,1,1
-1.3452653490382902,4,1.5016242793620063,1.19552176380289,2.04120229959468,-0.38731360912917046,74,-0.7142457922976494,amc gremlin,4,4
1.2135934203998646,1,-0.8480484955946943,-0.792829383253239,-0.9215707666940476,-0.4961003532600174,81,0.5325516872394753,toyota carina,1,1
1.7253651742874956,1,-1.0398585180401392,-1.0282920190888334,-1.1754552661966688,1.3895365450079915,81,1.7793491667766,chevrolet vega,1,1
1.0856504819279569,1,-1.1741255337519507,-1.0282920190888334,-1.3395945472704562,1.9697325137058408,74,1.7793491667766,datsun 610,1,1
0.5738787280403259,1,-0.8288674933501498,-0.4788792021391134,-0.5980156370953584,-0.024691128693014885,76,0.5325516872394753,maxda rx3,1,1
-0.5520191305124622,4,0.7056126862134098,0.5414588864817951,0.7493434974743658,-0.2060023689110927,79,-0.7142457922976494,ford pinto,4,4
1.0856504819279569,1,-0.9823155113065057,-0.9759669889031457,-1.1872638475688837,0.047833367394215974,82,1.7793491667766,mercury capri v6,1,1
0.4971129649571811,1,-0.6946004776383383,-0.6358542926961762,-0.3547588608277307,-0.2060023689110927,79,-0.7142457922976494,fiat 124 sport coupe,1,1
-0.44966477973493596,1,-0.5123809563151657,-0.37422914176773814,-0.664143692779762,1.4257987930516074,72,-0.7142457922976494,chevrolet monte carlo s,1,1
0.3179928510965105,1,-0.9343630056951445,-0.9236419587174581,-0.9227516248312692,0.8818650723973741,72,0.5325516872394753,pontiac grand prix,1,1
-0.37289901665179115,3,0.30281163907797537,0.14902116008913796,0.46003325385509986,0.37419359978675676,79,-0.7142457922976494,fiat 128,3,3
1.7637480558290675,1,-0.9823155113065057,-0.9236419587174581,-0.9924222549273373,-0.3147891130419396,79,0.5325516872394753,opel manta,1,1
-0.9358479459281854,3,-0.29179943050290397,0.7507590072245455,0.5190761607161746,0.08409561543783205,78,0.5325516872394753,audi 100ls,3,3
-1.0893794720944747,4,1.5016242793620063,1.0647091883386712,1.735360042054313,-0.5686248493472483,75,-0.7142457922976494,volvo 144ea,4,4
-0.3217218412630282,1,-0.5123809563151657,-0.8451544134389267,-0.6724096997403125,1.4257987930516074,73,-0.7142457922976494,dodge dart custom,1,1
-0.3217218412630282,3,0.06304911102116918,-0.5050417172319572,-0.4527700862171147,0.15662011152506292,70,-0.7142457922976494,saab 99le,3,3
-0.3856933104989821,3,0.06304911102116918,-0.24341656630351913,0.21795733572469367,0.954389568484605,78,-0.7142457922976494,toyota mark ii,3,3
-0.3217218412630282,3,0.05345860989889693,-0.37422914176773814,-0.3807377398466036,-0.2060023689110927,70,-0.7142457922976494,oldsmobile omega,3,3
0.24122708801336565,3,-0.24384692489154272,0.3059962506462008,-0.0831614892667872,-1.0762963219578663,81,1.7793491667766,plymouth duster,3,3
1.3543306527189634,1,-0.9823155113065057,-0.9498044738103019,-1.1636466848244538,0.15662011152506292,81,1.7793491667766,ford maverick,1,1
0.44593578956841823,1,-0.4068854439701709,-0.37422914176773814,-0.02411858240571251,0.6280293360920655,82,-0.7142457922976494,amc hornet,1,1
1.5974222358155878,1,-0.9151820034506,-0.8974794436246143,-0.9983265456134447,0.6280293360920655,82,-0.7142457922976494,chevrolet nova,1,1
1.034473306539194,1,-0.7041909787606105,-0.792829383253239,-0.396088895630483,0.990651816528221,81,1.7793491667766,datsun b210,1,1
1.8661024066065943,1,-1.0014965135510503,-1.1591045945530523,-1.183721273157219,1.1719630567462989,80,1.7793491667766,ford pinto,1,1
1.0856504819279569,1,-1.0590395202846836,-1.1329420794602085,-1.142391238354467,1.2444875528335297,74,1.7793491667766,toyota corolla 1200,1,1
2.2115483404807446,1,-1.0398585180401392,-1.0282920190888334,-1.016039417671767,1.3170120489207606,80,1.7793491667766,chevrolet vega,1,1
-0.5776077182068438,3,0.3699451469338811,-0.37422914176773814,0.28408539140909733,0.5192425919612185,75,-0.7142457922976494,chevrolet chevelle malibu classic,3,3
-0.44966477973493596,1,-0.7617339854942441,-0.34806662667489435,-0.45867437690322216,-0.5686248493472483,73,0.5325516872394753,amc matador,1,1
-0.19377890279112048,3,0.5425741671347816,0.018208584624918932,0.4517672468945494,-0.38731360912917046,76,-0.7142457922976494,plymouth satellite sebring,3,3
-0.7695221259147053,3,0.6192981761129595,-0.24341656630351913,0.26282994493911044,0.8093405763101432,76,-0.7142457922976494,ford gran torino,3,3
1.482273591190871,1,-1.0782205225292283,-1.1591045945530523,-1.4293397656992899,0.192882359568679,81,1.7793491667766,buick century luxus (sw),1,1
0.8937360742200953,1,-0.9151820034506,-1.0806170492745208,-1.0857100477678352,0.5192425919612185,77,-0.7142457922976494,dodge coronet custom (sw),1,1
1.3031534773302005,1,-0.8288674933501498,-0.7666668681603952,-0.8979536039496178,-0.4235758571727859,81,1.7793491667766,ford gran torino (sw),1,1
-0.5776077182068438,3,0.5425741671347816,-0.42655417195342576,0.3915434818962532,-0.024691128693014885,71,-0.7142457922976494,amc matador (sw),3,3
-1.2173224105663825,4,1.0412802254929383,0.9338966128744521,1.9691699532241687,0.15662011152506292,74,-0.7142457922976494,audi fox,4,4
-1.0254080028585209,4,1.5112147804842784,0.9862216430601397,1.2795488010868163,-0.45983810521640134,79,-0.7142457922976494,volkswagen dasher,4,4
-1.0893794720944747,3,0.5425741671347816,-0.8451544134389267,0.22149991013635814,1.4257987930516074,75,-0.7142457922976494,opel manta,3,3
-0.1298074335551666,3,0.3699451469338811,-0.37422914176773814,0.13529726611918913,0.7368160802229123,76,-0.7142457922976494,toyota corona,3,3
0.7018216665122337,1,-1.0398585180401392,-1.3684047152958028,-1.104603777963379,2.404879490229227,76,-0.7142457922976494,datsun 710,1,1
-0.06583596431921275,1,-0.9247725045728723,-1.316079685110115,-0.845995845911872,2.87628871479623,72,0.5325516872394753,dodge colt,1,1
-0.7055506566787514,0,-1.1837160348742228,-0.37422914176773814,-0.9995074037506662,-0.7499360895653261,73,1.7793491667766,fiat 128,0,1
0.2540213818605566,1,-0.6850099765160661,-0.21725405121067531,-0.7916763715996833,-0.024691128693014885,77,-0.7142457922976494,fiat 124 tc,1,1
0.06210697415269499,1,-0.7137814798828829,-0.19109153611783153,-0.5023661279804174,0.5192425919612185,75,1.7793491667766,honda civic,1,1
-1.2173224105663825,4,2.49903639607832,3.0268978203019565,1.6338062422532644,-2.381737251528026,70,-0.7142457922976494,subaru,4,4
-0.897465064386613,4,1.5112147804842784,0.8815715826887646,1.1626438455018886,-0.858722833696173,79,-0.7142457922976494,fiat x1.9,4,4
-0.4112818981933635,2,-0.5986954664156159,-0.03411644556076868,-0.16582155887229175,0.12035786348144749,78,0.5325516872394753,plymouth valiant custom,2,1
0.3179928510965105,1,-0.8192769922278775,-0.2957415964892067,-0.6842182811125275,-0.024691128693014885,74,1.7793491667766,chevrolet nova,1,1
-1.0893794720944747,4,1.8181108163969903,1.7187720656597663,0.699747455711063,-2.019114771091871,70,-0.7142457922976494,mercury monarch,4,4
1.3159477711773904,1,-0.9247725045728723,-0.9759669889031457,-0.9747093828690149,0.8818650723973741,80,1.7793491667766,ford maverick,1,1
-1.6011512259821057,4,1.9811493354756187,1.19552176380289,2.393098024486685,-0.5686248493472483,73,-0.7142457922976494,pontiac catalina,4,4
0.5738787280403259,1,-0.9247725045728723,-0.32190411158205057,-0.8058466692463413,0.5192425919612185,72,1.7793491667766,chevrolet bel air,1,1
-0.5776077182068438,3,0.30281163907797537,-0.1126039908393001,0.7788649509049032,0.7730783282665271,77,-0.7142457922976494,plymouth grand fury,3,3
0.8297646049841414,1,-0.9247725045728723,-0.9759669889031457,-1.1636466848244538,0.30166910369952465,77,1.7793491667766,ford ltd,1,1
0.47152437726279967,1,-0.5027904551928934,-0.8713169285317705,0.25928737052744594,3.3476979393632322,79,0.5325516872394753,buick century,1,1
-0.897465064386613,3,-0.24384692489154272,0.41064631101757604,1.0032279969769868,0.4104558478303716,76,0.5325516872394753,chevroelt chevelle malibu,3,3
0.7018216665122337,1,-0.9247725045728723,-0.7666668681603952,-0.944007071301256,0.15662011152506292,75,1.7793491667766,amc matador,1,1
-0.44966477973493596,4,0.6576601806020484,0.14902116008913796,0.29589397278131224,-0.7499360895653261,75,-0.7142457922976494,plymouth fury,4,4
-1.0893794720944747,4,1.1947282434492943,1.19552176380289,0.9524510970764627,-1.1125585700014817,73,-0.7142457922976494,buick skyhawk,4,4
-0.7695221259147053,4,1.1947282434492943,0.9338966128744521,1.3102511126545753,-0.6774115934780952,78,-0.7142457922976494,chevrolet monza 2+2,4,4
-0.7055506566787514,3,0.30281163907797537,-0.24341656630351913,0.9618979621742346,1.2444875528335297,75,-0.7142457922976494,ford mustang ii,3,3
0.06210697415269499,1,-0.991906012428778,-0.7666668681603952,-1.01840113394621,-0.024691128693014885,74,0.5325516872394753,toyota corolla,1,1
-0.4240761920405545,3,0.3699451469338811,-0.37422914176773814,0.34785173081905796,0.954389568484605,79,-0.7142457922976494,ford pinto,3,3
-1.3452653490382902,4,1.5112147804842784,1.4048218845456406,1.6444339654882578,-0.9312473297834039,73,-0.7142457922976494,amc gremlin,4,4
-1.473208287510198,4,1.5016242793620063,1.4571469147313283,1.7542537722498568,-0.7499360895653261,72,-0.7142457922976494,pontiac astro,4,4
-0.44966477973493596,3,-0.3589329383588097,0.4629713412032636,-0.1929812960283861,-0.7499360895653261,73,1.7793491667766,toyota corona,3,3
-1.3452653490382902,4,1.5975292905847287,1.8495846411239854,1.0044088551142083,-1.6564922906557151,73,-0.7142457922976494,volkswagen dasher,4,4
0.3179928510965105,1,-0.9247725045728723,-0.6881793228818638,-0.7916763715996833,-0.38731360912917046,74,0.5325516872394753,datsun 710,1,1
1.4055078281077262,1,-0.8480484955946943,-0.8974794436246143,-0.9688050921829073,-0.2422646169547081,79,-0.7142457922976494,ford pinto,1,1
-0.7055506566787514,3,0.30281163907797537,0.018208584624918932,0.1778081590591629,0.3379313517431407,73,-0.7142457922976494,volkswagen rabbit,3,3
-0.6415791874427975,3,0.5425741671347816,-0.16492902102498772,0.6548748464966463,1.2444875528335297,77,-0.7142457922976494,amc pacer,3,3
-1.3452653490382902,4,1.5016242793620063,1.3263343392671092,1.8085732465620454,-0.7499360895653261,72,-0.7142457922976494,audi 100ls,4,4
0.3179928510965105,1,-0.6946004776383383,0.22750870536766937,-0.8696130086563019,-1.1125585700014817,70,0.5325516872394753,peugeot 504,1,1
-0.7055506566787514,3,0.3699451469338811,-0.1126039908393001,0.37501146797515233,-0.024691128693014885,71,-0.7142457922976494,volvo 244dl,3,3
0.9577075434560491,1,-1.1261730281405895,-1.3684047152958028,-1.5604150189308756,0.3379313517431407,74,1.7793491667766,saab 99le,1,1
0.06210697415269499,1,-0.6946004776383383,0.14902116008913796,-0.36656744219994564,-0.5686248493472483,73,0.5325516872394753,honda civic cvcc,1,1
-1.6011512259821057,4,2.2592738680215136,2.712947639187831,1.9632656625380611,-1.6564922906557151,72,-0.7142457922976494,fiat 131,4,4
-0.5264305428180808,4,1.1947282434492943,0.9338966128744521,0.9028550553131599,-0.858722833696173,78,-0.7142457922976494,opel 1900,4,4
1.2007991265526736,1,-0.7137814798828829,-0.1126039908393001,-0.41970605837491287,-0.2785268649983235,81,1.7793491667766,capri ii,1,1
1.021679012692003,1,-1.0014965135510503,-0.8713169285317705,-1.1577423941383462,-0.2422646169547081,78,0.5325516872394753,dodge colt,1,1
-0.5648134243596528,3,0.30281163907797537,-0.37422914176773814,0.4848312747367512,1.1357008087026828,80,-0.7142457922976494,renault 12tl,3,3
0.06210697415269499,3,0.06304911102116918,-0.6096917776033324,0.04909462210202009,0.7368160802229123,76,-0.7142457922976494,chevrolet chevelle malibu classic,3,1
-0.44966477973493596,3,0.043868108776624684,-0.24341656630351913,0.1553718544519545,0.3379313517431407,74,-0.7142457922976494,dodge coronet brougham,3,3
0.5738787280403259,1,-0.991906012428778,-0.7666668681603952,-0.9983265456134447,-0.38731360912917046,74,-0.7142457922976494,amc matador,1,1
